153,03, 41 ,B,Temperature,4,284E53C5060000CA,034106,49.980388,19.677114,212.83,A4B100F015D500C00272
154,03, 41 ,B,Temperature,4,287EEDDB060000E7,034107,49.980387,19.677206,211.78,A2B100F015D350C00248
155,03, 41 ,B,Temperature,4,289160C5060000E0,034108,49.980388,19.677114,213.83,A4B100F015D500C00272
156,03, 41 ,B,Temperature,4,28298EC50600003E,034109,49.980389,19.677068,212.91,A3B100F015D350C00123
157,03, 41 ,B,Temperature,4,2819ACC406000027,034110,49.980388,19.677167,211.68,A3B100F015D500C00436
158,03, 41 ,B,Temperature,4,28F9E7C306000011,034111,49.980389,19.677015,211.89,A1B000F015D550C00225
159,03, 41 ,B,Temperature,4,288D55C506000090,034112,49.980387,19.677206,212.78,A2B100F015D350C00248
160,03, 41 ,B,Temperature,4,288391C5060000BE,034113,49.980388,19.677114,214.83,A4B100F015D500C00272
161,03, 43 ,B,Temperature,4,288820C5060000C4,034300,49.980342,19.677242,211.99,A1B000F015D550C00207
162,03, 43 ,B,Temperature,4,28C44CC406000073,034301,49.980343,19.677165,213.71,A3B100F015D500C00404
163,03, 43 ,B,Temperature,4,28F492C3060000E4,034302,49.980343,19.677112,214.74,A4B100F015D500C00276
164,03, 43 ,B,Temperature,4,2896AAC3060000F3,034303,49.980343,19.677112,213.74,A4B100F015D500C00276
165,03, 43 ,B,Temperature,4,28D654C50600008B,034304,49.980343,19.677165,211.71,A3B100F015D500C00404
166,03, 43 ,B,Temperature,4,283E66C506000004,034305,49.980343,19.677165,212.71,A3B100F015D500C00404
167,03, 43 ,B,Temperature,4,289D2AC406000046,034306,49.980343,19.677112,212.74,A4B100F015D500C00276
168,03, 43 ,B,Temperature,4,289D86C406000054,034307,49.980343,19.677065,211.87,A3B100F015D350C00343
169,03, 43 ,B,Temperature,4,284392C50600006F,034308,49.980343,19.677203,212.92,A2B100F015D350C00253
170,03, 43 ,B,Temperature,4,289344C4060000E6,034309,49.980344,19.677013,211.83,A1B000F015D550C00222
171,03, 43 ,B,Temperature,4,280BE5C30600008E,034310,49.980343,19.677112,211.74,A4B100F015D500C00276
172,03, 43 ,B,Temperature,4,281718C5060000EB,034311,49.980343,19.677065,213.87,A3B100F015D350C00343
173,03, 43 ,B,Temperature,4,28773DC40600008D,034312,49.980343,19.677203,211.92,A2B100F015D350C00253
174,03, 43 ,B,Temperature,4,286FD0A2060000D8,034313,49.980343,19.677065,212.87,A3B100F015D350C00343
175,03, 44 ,B,Temperature,4,28448EC5060000B7,034400,49.980321,19.677113,214.62,A4B100F015D500C00039
176,03, 44 ,B,Temperature,4,288A13C4060000EF,034401,49.980321,19.677065,211.91,A3B100F015D350C00446
177,03, 44 ,B,Temperature,4,284A9DC506000096,034402,49.980321,19.677204,212.84,A2B100F015D350C00464
178,03, 44 ,B,Temperature,4,28C6D7C4060000DA,034403,49.980321,19.677113,212.62,A4B100F015D500C00039
179,03, 44 ,B,Temperature,4,282E58C4060000F6,034404,49.980321,19.677165,212.71,A3B100F015D500C00408
180,03, 44 ,B,Temperature,4,282E82C406000015,034405,49.980321,19.677113,211.62,A4B100F015D500C00039
181,03, 44 ,B,Temperature,4,281E6CC406000080,034406,49.980321,19.677204,211.84,A2B100F015D350C00464
182,03, 44 ,B,Temperature,4,289E91C5060000AF,034407,49.980321,19.677113,213.62,A4B100F015D500C00039
183,03, 44 ,B,Temperature,4,28137DC40600007B,034408,49.980321,19.677165,211.71,A3B100F015D500C00408
184,03, 44 ,B,Temperature,4,282B15C406000018,034409,49.980321,19.677165,213.71,A3B100F015D500C00408
185,03, 44 ,B,Temperature,4,2807FDC406000037,034410,49.980321,19.677065,213.91,A3B100F015D350C00446
186,03, 44 ,B,Temperature,4,28EF6BC406000094,034411,49.98032,19.677242,211.97,A1B000F015D550C00206
187,03, 44 ,B,Temperature,4,28DFA2C506000027,034412,49.980321,19.677013,211.86,A1B000F015D550C00220
188,03, 44 ,B,Temperature,4,287FD7C3060000CD,034413,49.980321,19.677065,212.91,A3B100F015D350C00446
189,03, 46 ,B,Temperature,4,28104BC3060000BC,034600,49.980253,19.677165,211.66,A3B100F015D500C00185
190,03, 46 ,B,Temperature,4,28649CC406000071,034601,49.980253,19.677062,213.89,A3B100F015D350C00337
191,03, 46 ,B,Temperature,4,28F456C3060000D9,034602,49.980253,19.677062,212.89,A3B100F015D350C00337
192,03, 46 ,B,Temperature,4,280C04C40600009A,034603,49.980253,19.677112,211.75,A4B100F015D500C00035
193,03, 46 ,B,Temperature,4,281195C4060000F1,034604,49.980253,19.677165,212.66,A3B100F015D500C00185
194,03, 46 ,B,Temperature,4,28F198C5060000BB,034605,49.980254,19.67701,211.91,A1B000F015D550C00221
195,03, 46 ,B,Temperature,4,284552C406000070,034606,49.980253,19.677165,213.66,A3B100F015D500C00185
196,03, 46 ,B,Temperature,4,288DE4C30600001B,034607,49.980253,19.677112,214.75,A4B100F015D500C00035
197,03, 46 ,B,Temperature,4,285BBEC306000045,034608,49.980253,19.677062,211.89,A3B100F015D350C00337
198,03, 46 ,B,Temperature,4,282F25C406000040,034609,49.980253,19.677112,212.75,A4B100F015D500C00035
199,03, 46 ,B,Temperature,4,28BFB9C406000067,034610,49.980253,19.677112,213.75,A4B100F015D500C00035
200,03, 51 ,B,Temperature,4,28F0D6C3060000CE,035100,49.980051,19.677197,212.91,A2B100F015D350C00204
201,03, 51 ,B,Temperature,4,281885C506000094,035101,49.980052,19.677108,214.7,A4B100F015D500C00277
202,03, 51 ,B,Temperature,4,288A4DC506000057,035102,49.980052,19.677161,213.7,A3B100F015D500C00471
203,03, 51 ,B,Temperature,4,28E640C506000005,035103,49.980052,19.677108,211.7,A4B100F015D500C00277
204,03, 51 ,B,Temperature,4,2816C9C4060000C0,035104,49.980052,19.677059,211.8,A3B100F015D350C00443
205,03, 51 ,B,Temperature,4,28FE70C4060000F4,035105,49.980052,19.677006,211.8,A1B000F015D550C00212
206,03, 51 ,B,Temperature,4,28816BC406000044,035106,49.980052,19.677161,212.7,A3B100F015D500C00471
207,03, 51 ,B,Temperature,4,287D38C306000016,035107,49.980052,19.677059,213.8,A3B100F015D350C00443
208,03, 51 ,B,Temperature,4,28A3C7C40600008E,035108,49.980052,19.677108,213.7,A4B100F015D500C00277
209,03, 51 ,B,Temperature,4,28733BC506000042,035109,49.980052,19.677059,212.8,A3B100F015D350C00443
210,03, 51 ,B,Temperature,4,284B19C4060000FA,035110,49.980051,19.677235,212.02,A1B000F015D550C00049
211,03, 51 ,B,Temperature,4,289B08C40600008F,035111,49.980052,19.677108,212.7,A4B100F015D500C00277
212,03, 51 ,B,Temperature,4,28A7D1C4060000B2,035112,49.980052,19.677161,211.7,A3B100F015D500C00471
213,03, 51 ,B,Temperature,4,287F1BA2060000D1,035113,49.980051,19.677197,211.91,A2B100F015D350C00204
214,03, 53 ,B,Temperature,4,28B85AC3060000F0,035300,49.980006,19.677159,212.74,A3B100F015D500C00395
215,03, 53 ,B,Temperature,4,28E402C40600008E,035301,49.980006,19.677106,213.74,A4B100F015D500C00040
216,03, 53 ,B,Temperature,4,280251C4060000CE,035302,49.980007,19.677005,211.85,A1B000F015D550C00223
217,03, 53 ,B,Temperature,4,28C2BEC4060000E4,035303,49.980006,19.677159,211.74,A3B100F015D500C00395
218,03, 53 ,B,Temperature,4,28BAD2C4060000ED,035304,49.980006,19.677057,212.8,A3B100F015D350C00454
219,03, 53 ,B,Temperature,4,28468BC50600000B,035305,49.980006,19.677057,211.8,A3B100F015D350C00454
220,03, 53 ,B,Temperature,4,28B601C50600000F,035306,49.980005,19.677234,212.05,A1B000F015D550C00155
221,03, 53 ,B,Temperature,4,287982C4060000BE,035307,49.980006,19.677057,213.8,A3B100F015D350C00454
222,03, 53 ,B,Temperature,4,287956C306000079,035308,49.980005,19.677196,211.93,A2B100F015D350C00057
223,03, 53 ,B,Temperature,4,280D8BC406000009,035309,49.980006,19.677106,214.74,A4B100F015D500C00040
224,03, 53 ,B,Temperature,4,280348C5060000F9,035310,49.980006,19.677159,213.74,A3B100F015D500C00395
225,03, 53 ,B,Temperature,4,28FB42C506000097,035311,49.980006,19.677106,212.74,A4B100F015D500C00040
226,03, 53 ,B,Temperature,4,286FD3C40600000F,035312,49.980005,19.677196,212.93,A2B100F015D350C00057
227,03, 53 ,B,Temperature,4,28EF48C406000022,035313,49.980006,19.677106,211.74,A4B100F015D500C00040
229,03, 55 ,B,Temperature,4,28946AC3060000BF,035501,49.979962,19.677105,214.65,A4B100F015D500C00127
230,03, 55 ,B,Temperature,4,2854B1C406000088,035502,49.979962,19.677056,213.72,A3B100F015D350C00008
231,03, 55 ,B,Temperature,4,28726EC4060000BD,035503,49.979961,19.677157,211.65,A3B100F015D500C00410
232,03, 55 ,B,Temperature,4,288A02C40600005E,035504,49.979962,19.677105,212.65,A4B100F015D500C00127
233,03, 55 ,B,Temperature,4,28866DC5060000D2,035505,49.979961,19.677194,211.85,A2B100F015D350C00168
234,03, 55 ,B,Temperature,4,28EED2C40600001F,035506,49.979962,19.677056,212.72,A3B100F015D350C00008
235,03, 55 ,B,Temperature,4,28A9DFC306000085,035507,49.979963,19.677004,211.72,A1B000F015D550C00026
236,03, 55 ,B,Temperature,4,289549C4060000B8,035508,49.979961,19.677157,212.65,A3B100F015D500C00410
237,03, 55 ,B,Temperature,4,28CD47C50600001A,035509,49.979961,19.677157,213.65,A3B100F015D500C00410
238,03, 55 ,B,Temperature,4,289D23C4060000B5,035510,49.979961,19.677233,211.97,A1B000F015D550C00081
239,03, 55 ,B,Temperature,4,28ABEBC306000070,035511,49.979962,19.677056,211.72,A3B100F015D350C00008
241,03, 55 ,B,Temperature,4,280FE7C406000057,035513,49.979962,19.677105,211.65,A4B100F015D500C00127
242,03, 55 ,B,Temperature,4,28EF54C3060000F9,035514,49.979962,19.677105,213.65,A4B100F015D500C00127
243,03, 56 ,B,Temperature,4,28C8AAC406000048,035600,49.97994,19.677005,211.86,A1B000F015D550C00209
244,03, 56 ,B,Temperature,4,28C896C506000062,035601,49.979939,19.677195,212.92,A2B100F015D350C00466
245,03, 56 ,B,Temperature,4,2854DAC4060000E9,035602,49.979939,19.677106,212.78,A4B100F015D500C00421
246,03, 56 ,B,Temperature,4,287C50C406000088,035603,49.979938,19.677234,212,A1B000F015D550C00152
247,03, 56 ,B,Temperature,4,28A2C7C4060000B9,035604,49.979939,19.677106,214.78,A4B100F015D500C00421
248,03, 56 ,B,Temperature,4,287A70C50600004D,035605,49.979939,19.677157,211.69,A3B100F015D500C00397
249,03, 56 ,B,Temperature,4,28C1B8C406000021,035606,49.979939,19.677157,212.69,A3B100F015D500C00397
250,03, 56 ,B,Temperature,4,28F1D24407000012,035607,49.97994,19.677057,211.83,A3B100F015D350C00361
251,03, 56 ,B,Temperature,4,287954440700000E,035608,49.97994,19.677057,212.83,A3B100F015D350C00361
252,03, 56 ,B,Temperature,4,2843D8C306000032,035609,49.979939,19.677106,213.78,A4B100F015D500C00421
253,03, 56 ,B,Temperature,4,28476AC50600002B,035610,49.979939,19.677106,211.78,A4B100F015D500C00421
